PersonID,Age,Gender,Education_Level,Marital_Status,Number_of_Dependents,City,State,Country,Marital_Status_Change
9624,62,Non-binary,PhD,Married,1,Robleshaven,CT,Falkland Islands (Malvinas),0
9625,18,Non-binary,Master's,Single,2,Knighttown,KY,Aruba,1
9626,58,Female,Bachelor's,Single,4,Jillmouth,OK,Thailand,0
9627,27,Male,Bachelor's,Widowed,1,South Deniseburgh,AK,Gambia,1
9628,62,Non-binary,Bachelor's,Single,0,West Alejandroview,MO,Cameroon,0
9629,36,Female,Master's,Married,0,Schneiderstad,NV,Christmas Island,2
9630,30,Male,Master's,Single,1,West Jorge,NY,Martinique,2
9631,34,Male,High School,Single,1,West Wesleyview,MI,Jersey,1
9632,36,Female,Bachelor's,Single,0,East Jasmine,IL,Canada,2
9633,25,Non-binary,Bachelor's,Single,2,Port Seanfurt,MA,British Indian Ocean Territory (Chagos Archipelago),2
9634,43,Male,Bachelor's,Widowed,1,Leslieshire,CO,Jersey,0
9635,51,Female,PhD,Single,1,Barrland,MN,Lao People's Democratic Republic,2
9636,65,Non-binary,Master's,Married,4,North Joshua,PA,Ghana,1
9637,46,Male,High School,Single,4,Elliottport,PW,Angola,2
9638,58,Male,High School,Single,0,Santoston,NE,Colombia,1
9639,45,Female,High School,Divorced,4,Jacobsfurt,NH,Puerto Rico,1
9640,62,Male,Bachelor's,Single,1,Younghaven,KY,Yemen,0
9641,34,Male,Bachelor's,Married,1,Jacksontown,IN,Suriname,2
9642,39,Non-binary,High School,Single,0,Cherylview,NV,Egypt,1
9643,24,Non-binary,Bachelor's,Divorced,1,Montesburgh,IN,Dominican Republic,0
9644,36,Female,Master's,Divorced,3,North Sarah,WV,Mauritius,1
9645,65,Non-binary,High School,Married,3,East Tracey,AZ,Slovenia,0
9646,21,Female,High School,Married,0,East Benjaminbury,MT,Cyprus,1
9647,61,Male,Bachelor's,Widowed,3,Lake Angelaville,DC,Seychelles,2
9648,53,Female,Master's,Divorced,1,West Williamborough,GU,Nepal,2
9649,64,Non-binary,High School,Single,2,Port Matthew,RI,Slovakia (Slovak Republic),1
9650,67,Female,PhD,Widowed,3,Port Jessica,MD,Germany,1
9651,65,Male,High School,Married,1,Ryanshire,MH,Japan,2
9652,27,Male,PhD,Single,1,Lucasborough,MH,Turkmenistan,2
9653,37,Non-binary,High School,Divorced,1,Campbellstad,MH,Algeria,2
9654,19,Non-binary,High School,Widowed,1,Smithton,GU,Albania,0
9655,50,Female,Bachelor's,Single,1,West Debra,LA,Botswana,1
9656,41,Male,PhD,Divorced,4,West Nathaniel,MO,Bangladesh,2
9657,39,Male,High School,Single,3,Madelineland,UT,Gabon,1
9658,44,Male,Bachelor's,Widowed,2,South Anthonybury,MA,Niue,1
9659,56,Female,Master's,Single,1,Janetport,SC,Belarus,1
9660,62,Male,Bachelor's,Divorced,3,Aaronmouth,VT,Botswana,1
9661,36,Non-binary,High School,Widowed,0,Brianmouth,RI,Saint Pierre and Miquelon,2
9662,29,Female,Bachelor's,Divorced,1,Joshuatown,WI,Tokelau,0
9663,25,Non-binary,High School,Widowed,1,New Nancy,ND,Iceland,1
9664,23,Male,Master's,Divorced,4,Port Jenniferburgh,KS,Uganda,2
9665,53,Male,Bachelor's,Single,0,West Connorside,SC,Northern Mariana Islands,1
9666,65,Female,High School,Divorced,0,New Steven,HI,Andorra,2
9667,54,Male,Bachelor's,Married,1,Johnsonfort,VI,Honduras,0
9668,34,Female,Bachelor's,Married,3,New Kaylaborough,MN,Myanmar,2
9669,22,Non-binary,Bachelor's,Divorced,1,Wrightmouth,MO,Saint Vincent and the Grenadines,2
9670,68,Female,PhD,Single,4,Johnstad,KY,Myanmar,2
9671,47,Female,Master's,Single,4,East Linda,OH,Paraguay,1
9672,23,Male,Master's,Widowed,3,Port Mary,OH,South Georgia and the South Sandwich Islands,0
9673,45,Female,Bachelor's,Divorced,2,New Kathleen,VA,San Marino,0
9674,20,Non-binary,Master's,Divorced,0,North Janice,VT,Slovenia,2
9675,27,Female,Bachelor's,Single,1,Elliotttown,NY,France,2
9676,33,Non-binary,Master's,Divorced,0,Sanchezbury,FM,Western Sahara,0
9677,32,Male,High School,Single,1,Connerstad,ID,New Caledonia,1
9678,66,Male,PhD,Single,1,Kathrynview,PR,Puerto Rico,0
9679,54,Non-binary,High School,Widowed,3,Lake Kyle,MH,Bulgaria,1
9680,64,Non-binary,Bachelor's,Single,0,North Katherineberg,PW,Mexico,2
9681,19,Non-binary,Bachelor's,Widowed,4,Port William,CA,Iceland,1
9682,26,Non-binary,High School,Single,3,Chandlertown,WI,Oman,0
9683,60,Male,PhD,Widowed,1,New Amy,MP,Andorra,1
9684,19,Male,High School,Married,0,Lake Adrianfort,MH,Mongolia,0
9685,36,Non-binary,High School,Married,1,Campbellfort,VA,Sierra Leone,1
9686,53,Non-binary,Bachelor's,Divorced,2,Shortmouth,VI,Guinea,2
9687,68,Male,PhD,Single,4,Darrylfurt,GU,Ecuador,0
9688,24,Male,High School,Widowed,0,Perezport,CO,Puerto Rico,0
9689,26,Male,Master's,Divorced,3,South Amychester,AR,Chile,1
9690,65,Male,High School,Single,3,Obrientown,GU,Sweden,1
9691,62,Female,PhD,Divorced,1,West Ericfort,MH,New Zealand,2
9692,46,Male,Bachelor's,Single,1,Jacksonview,PW,Sudan,2
9693,67,Female,High School,Married,3,West Melissa,TX,Ecuador,1
9694,37,Male,Master's,Divorced,2,Lake Ricky,CO,Cook Islands,1
9695,25,Male,Bachelor's,Widowed,3,Sheenaborough,KY,Somalia,2
9696,28,Female,Bachelor's,Divorced,2,Gomezbury,IN,Congo,0
9697,51,Male,High School,Divorced,3,Henrychester,SC,Niger,2
9698,67,Non-binary,PhD,Single,4,Lunaborough,NJ,Canada,1
9699,44,Non-binary,Bachelor's,Married,2,East Donnafurt,AS,Timor-Leste,1
9700,56,Male,Master's,Married,2,North Christopher,TX,Bulgaria,0
9701,20,Non-binary,High School,Widowed,4,Johnchester,SD,Iran,2
9702,26,Male,High School,Divorced,4,Michaelmouth,AR,Serbia,1
9703,37,Male,PhD,Married,4,New Carrieland,AK,Poland,2
9704,58,Male,High School,Divorced,2,Bakerfurt,FM,Bahrain,0
9705,46,Male,PhD,Divorced,1,New Douglas,NJ,Bolivia,0
9706,36,Male,Bachelor's,Married,2,North Ryan,NE,Gibraltar,1
9707,61,Non-binary,PhD,Divorced,1,Rubentown,MD,Bulgaria,2
9708,21,Male,Master's,Divorced,2,Bryantchester,VA,Rwanda,2
9709,59,Male,Bachelor's,Widowed,4,Weissland,AL,Saint Barthelemy,0
9710,18,Male,Bachelor's,Married,1,Janetberg,CT,Palestinian Territory,1
9711,66,Non-binary,Bachelor's,Widowed,4,Christopherview,OK,Slovakia (Slovak Republic),0
9712,62,Male,Master's,Married,2,Christineland,NJ,Lao People's Democratic Republic,1
9713,21,Male,PhD,Divorced,4,Lake Joshua,NM,Nauru,1
9714,68,Non-binary,High School,Divorced,2,Robertfurt,NJ,Malta,1
9715,66,Non-binary,PhD,Married,1,North Carol,DE,Seychelles,2
9716,65,Non-binary,Bachelor's,Married,1,New Victoria,IN,Oman,0
9717,43,Non-binary,High School,Married,2,New Brittneyview,WV,Nicaragua,0
9718,34,Male,Bachelor's,Married,4,Lauraland,GU,Guyana,0
9719,24,Non-binary,Master's,Single,4,Guzmanfurt,WV,Morocco,1
9720,37,Male,High School,Single,2,South Derek,MO,Suriname,1
9721,22,Non-binary,High School,Divorced,4,South Jeffreyview,FL,Saudi Arabia,2
9722,24,Male,Master's,Married,2,Geraldmouth,CO,Andorra,1
9723,56,Non-binary,Master's,Married,2,Lake Steven,IL,Myanmar,1
9724,25,Male,Master's,Widowed,2,Port Jennifer,NH,Faroe Islands,0
9725,66,Female,PhD,Single,0,New Brittneytown,FM,Azerbaijan,1
9726,36,Female,High School,Widowed,0,Jamesberg,CA,Zambia,1
9727,58,Male,Bachelor's,Divorced,1,Port Thomasfurt,NH,Bulgaria,1
9728,23,Non-binary,PhD,Single,1,Mcbrideside,MA,Botswana,0
9729,41,Female,Bachelor's,Divorced,2,Changchester,NJ,United States Virgin Islands,0
9730,40,Male,High School,Widowed,4,Vanessabury,WV,Tanzania,0
9731,51,Non-binary,Master's,Divorced,3,South Jason,AL,Holy See (Vatican City State),2
9732,22,Non-binary,PhD,Widowed,3,Zhangtown,NE,Georgia,2
9733,66,Male,Master's,Single,4,South Jacob,NV,Uzbekistan,0
9734,30,Female,PhD,Divorced,3,New Steven,CA,Venezuela,0
9735,44,Non-binary,High School,Widowed,1,Gonzalezfort,HI,Kuwait,0
9736,51,Female,High School,Single,0,North Kurt,MD,Eritrea,2
9737,35,Male,Bachelor's,Married,2,Mccallport,MH,Congo,0
9738,28,Female,High School,Divorced,2,Ritterport,DE,Vanuatu,2
9739,36,Non-binary,PhD,Single,1,Gardnershire,TX,Sudan,2
9740,19,Male,High School,Widowed,4,New Joshuachester,CT,Tokelau,1
9741,45,Non-binary,PhD,Single,0,Martinezmouth,CA,Paraguay,0
9742,41,Female,Master's,Divorced,2,Josephbury,IL,Portugal,1
9743,60,Non-binary,High School,Divorced,1,West Brittanyfort,WV,Angola,0
9744,63,Male,High School,Divorced,4,North Rick,PW,Liechtenstein,1
9745,35,Female,Master's,Single,4,East Josephfort,AS,Nauru,2
9746,57,Female,High School,Divorced,2,Seanborough,KY,Denmark,0
9747,66,Male,Master's,Widowed,3,Brownberg,NM,Italy,1
9748,61,Male,Bachelor's,Married,1,North Taylor,ND,British Virgin Islands,1
9749,51,Male,High School,Widowed,2,East Janet,OH,Cocos (Keeling) Islands,1
9750,27,Non-binary,Master's,Widowed,1,North Michaelshire,AL,San Marino,0
9751,60,Female,Bachelor's,Widowed,2,East John,ME,New Zealand,2
9752,48,Female,High School,Single,3,Deannaburgh,PA,Bosnia and Herzegovina,2
9753,42,Non-binary,High School,Widowed,3,Williamshaven,TX,Antarctica (the territory South of 60 deg S),1
9754,39,Female,Bachelor's,Single,0,Jameston,UT,Taiwan,1
9755,69,Female,High School,Single,1,Jordanmouth,SD,Kyrgyz Republic,1
9756,63,Female,PhD,Divorced,1,South Richardland,IN,Bahamas,2
9757,29,Female,Bachelor's,Widowed,1,Shaneshire,MT,Bulgaria,2
9758,19,Female,PhD,Divorced,4,East Cheyenne,NM,Christmas Island,0
9759,61,Female,Bachelor's,Divorced,3,Sotochester,OH,Angola,2
9760,39,Non-binary,Master's,Single,0,Keyport,HI,Sierra Leone,1
9761,61,Non-binary,Bachelor's,Married,0,New Amy,PW,Cook Islands,2
9762,54,Female,High School,Married,4,Port Keithfort,WY,Wallis and Futuna,1
9763,61,Female,Bachelor's,Divorced,0,Lake Aprilmouth,NJ,Papua New Guinea,0
9764,56,Male,Bachelor's,Widowed,2,Tateside,MD,Swaziland,1
9765,60,Female,High School,Divorced,3,Westberg,PR,Jamaica,1
9766,63,Non-binary,Bachelor's,Married,1,Port Samantha,OH,Chile,0
9767,48,Male,High School,Divorced,3,New Megan,MO,Montenegro,1
9768,49,Female,Master's,Widowed,2,Edwardfort,AL,Korea,0
9769,52,Male,Bachelor's,Divorced,1,New Stephaniehaven,LA,Martinique,2
9770,27,Male,PhD,Divorced,1,North Michelleton,DC,Madagascar,2
9771,66,Male,High School,Widowed,3,Lake Kristyview,OK,Turks and Caicos Islands,0
9772,37,Female,High School,Divorced,4,West Heatherton,WI,Saint Kitts and Nevis,2
9773,55,Non-binary,Master's,Widowed,4,South Donna,MP,Egypt,0
9774,20,Non-binary,Bachelor's,Widowed,0,New Paulchester,NH,Sudan,1
9775,20,Non-binary,Bachelor's,Widowed,2,Foxchester,VI,Bosnia and Herzegovina,0
9776,48,Female,High School,Widowed,2,North Daniel,MI,Dominican Republic,0
9777,53,Female,Bachelor's,Widowed,2,Johnsonberg,MO,Hong Kong,1
9778,59,Male,PhD,Single,1,Mcconnellport,WV,Brazil,0
9779,68,Non-binary,Master's,Divorced,4,New Jeffrey,SD,British Virgin Islands,2
9780,51,Female,PhD,Married,1,Port Kimberly,MD,Israel,1
9781,35,Non-binary,PhD,Single,0,Port Gail,IA,Bermuda,2
9782,56,Non-binary,High School,Widowed,2,Port Johntown,SC,Norfolk Island,1
9783,65,Non-binary,Bachelor's,Widowed,0,Kaisertown,MO,North Macedonia,2
9784,26,Male,PhD,Widowed,2,Michaelberg,WY,Congo,2
9785,63,Non-binary,Bachelor's,Married,3,East Jason,SD,Lao People's Democratic Republic,0
9786,63,Female,Bachelor's,Married,2,Port Michael,SD,Lesotho,2
9787,26,Male,High School,Divorced,3,Brianabury,MP,South Georgia and the South Sandwich Islands,2
9788,23,Non-binary,Bachelor's,Divorced,3,North Brookeshire,TN,Mayotte,2
9789,45,Male,PhD,Single,0,South Nicholas,MS,Namibia,2
9790,53,Non-binary,Master's,Single,1,Port Tonimouth,LA,Andorra,0
9791,44,Non-binary,High School,Divorced,0,Jayland,ND,Pakistan,1
9792,43,Female,PhD,Single,1,North Teresafort,VI,Zimbabwe,1
9793,49,Non-binary,Bachelor's,Married,3,Stewartberg,DE,American Samoa,1
9794,33,Male,Bachelor's,Married,1,Paulfort,MO,Austria,1
9795,30,Female,Master's,Widowed,4,Lake Edwin,TX,Reunion,1
9796,56,Non-binary,Master's,Divorced,1,Cooperton,ME,Sweden,1
9797,45,Male,PhD,Married,3,Adrienneland,WV,United Kingdom,0
9798,29,Non-binary,PhD,Widowed,2,Lake Timothy,FM,Rwanda,0
9799,43,Non-binary,High School,Divorced,0,Port Christine,AL,Togo,1
9800,52,Non-binary,Bachelor's,Widowed,4,Priceville,NY,Oman,2
9801,53,Female,Bachelor's,Widowed,1,Walterburgh,CT,Brazil,1
9802,50,Female,Bachelor's,Married,0,Lake Josephside,NC,Canada,1
9803,61,Non-binary,High School,Single,4,Hessfort,NJ,Trinidad and Tobago,0
9804,69,Non-binary,High School,Single,4,Port Daniel,TN,Lebanon,1
9805,27,Male,PhD,Widowed,0,Christineburgh,VA,Cote d'Ivoire,1
9806,66,Female,PhD,Married,3,New Michelle,MN,Afghanistan,1
9807,58,Non-binary,Bachelor's,Divorced,0,West Tracy,CA,Uganda,2
9808,24,Female,High School,Single,3,Port Melissamouth,ND,Nicaragua,2
9809,23,Non-binary,Bachelor's,Single,2,Andersonmouth,PW,British Indian Ocean Territory (Chagos Archipelago),2
9810,31,Female,High School,Widowed,2,Kimshire,OR,Comoros,1
9811,51,Female,High School,Divorced,2,East Michael,NC,United States of America,0
9812,61,Female,PhD,Single,2,South Jason,NY,Antigua and Barbuda,0
9813,47,Female,Bachelor's,Married,4,South Brittneyberg,MP,Latvia,1
9814,29,Non-binary,Master's,Widowed,0,Davidchester,FL,Saudi Arabia,0
9815,48,Non-binary,PhD,Married,0,Lake Barbara,NY,Sierra Leone,2
9816,55,Male,Master's,Widowed,4,Shawnberg,ME,Eritrea,0
9817,24,Female,High School,Divorced,3,Ashleymouth,ME,Antarctica (the territory South of 60 deg S),2
9818,55,Non-binary,PhD,Widowed,1,Mitchellfort,PR,Tokelau,0
9819,48,Female,Master's,Married,1,Lake Donald,AS,Morocco,2
9820,36,Male,High School,Divorced,3,Rachaelport,MI,Nigeria,1
9821,41,Non-binary,High School,Married,4,Johnsonland,MI,Wallis and Futuna,1
9822,65,Male,Bachelor's,Married,3,Howardshire,MS,Pakistan,1
9823,60,Male,Bachelor's,Divorced,2,Port Chris,LA,United Kingdom,1
9824,45,Non-binary,Master's,Married,3,Hooverport,FL,Canada,1
9825,61,Non-binary,High School,Married,2,Brianstad,IN,Portugal,2
9826,54,Male,High School,Married,4,West Susanbury,CA,Syrian Arab Republic,2
9827,62,Male,Master's,Single,3,South Jimmymouth,SD,Nauru,0
9828,51,Female,Master's,Widowed,3,Wardbury,AL,Palau,0
9829,53,Non-binary,Master's,Widowed,3,Johnsonview,IN,Sri Lanka,1
9830,61,Male,Bachelor's,Widowed,1,Port Nichole,MH,Isle of Man,2
9831,59,Non-binary,Bachelor's,Single,4,Millerborough,UT,Swaziland,1
9832,40,Male,High School,Widowed,4,Johnside,KS,Comoros,2
9833,28,Male,Bachelor's,Divorced,3,Port Amanda,AK,United Kingdom,2
9834,56,Female,PhD,Single,4,Jenniferstad,AL,Iran,2
9835,56,Non-binary,Master's,Single,0,Millerport,MI,Sudan,0
9836,21,Non-binary,High School,Single,1,Reyesfort,AR,Dominica,0
9837,59,Non-binary,High School,Divorced,2,Clarkestad,MO,Luxembourg,1
9838,42,Male,Master's,Divorced,2,Adamshire,MT,New Zealand,2
9839,45,Non-binary,Master's,Divorced,4,Suzannemouth,WA,Sweden,2
9840,52,Non-binary,Bachelor's,Single,0,Browningborough,NY,Bangladesh,0
9841,64,Female,High School,Divorced,3,Ashleyview,KY,Syrian Arab Republic,2
9842,48,Non-binary,High School,Single,1,Kennethhaven,WY,Kuwait,2
9843,26,Female,High School,Divorced,1,Estesside,UT,Yemen,2
9844,67,Male,PhD,Widowed,0,South Barbaraton,MI,Pitcairn Islands,2
9845,33,Male,Bachelor's,Single,4,Mariahland,WA,Mauritius,1
9846,62,Female,Master's,Widowed,1,New Elizabethfort,VA,China,1
9847,42,Non-binary,PhD,Divorced,0,New Keith,DE,Chile,0
9848,41,Non-binary,PhD,Divorced,1,South Troyport,KS,Antigua and Barbuda,0
9849,62,Female,PhD,Widowed,2,Leonardshire,DE,South Africa,1
9850,40,Non-binary,High School,Widowed,1,Nicholasville,DC,France,1
9851,57,Female,Bachelor's,Divorced,3,Port Sherriburgh,MT,Egypt,2
9852,46,Female,High School,Single,1,Lopezfort,AZ,Libyan Arab Jamahiriya,1
9853,54,Non-binary,PhD,Divorced,2,West Meganside,FL,Venezuela,0
9854,41,Male,PhD,Widowed,3,Lake Travisborough,MA,Bolivia,1
9855,22,Male,Master's,Widowed,1,North Philipburgh,MD,Kuwait,0
9856,67,Female,Bachelor's,Divorced,3,New Robertbury,LA,Croatia,1
9857,33,Male,Master's,Widowed,0,Cathyport,DE,Benin,1
9858,24,Non-binary,High School,Married,2,Carrollhaven,CT,Palestinian Territory,1
9859,65,Non-binary,Master's,Widowed,1,East Douglastown,IL,Pakistan,0
9860,41,Non-binary,Master's,Divorced,2,Blakeside,FL,Iran,1
9861,44,Female,Master's,Widowed,4,Port David,PA,Cameroon,0
9862,19,Female,Master's,Widowed,1,Robertstown,MS,Iraq,0
9863,46,Male,High School,Widowed,0,North Raymond,AR,Somalia,0
9864,62,Male,Bachelor's,Widowed,2,Thorntonfort,MP,Iceland,0
9865,68,Male,Master's,Divorced,1,East Loriside,CO,Saint Kitts and Nevis,2
9866,46,Male,Master's,Divorced,2,Brooksfurt,NC,Serbia,2
9867,31,Male,Master's,Single,2,Reyesview,OR,Holy See (Vatican City State),1
9868,61,Female,Bachelor's,Widowed,4,North Patriciabury,OH,Mauritania,1
9869,44,Male,Bachelor's,Married,3,Lake Kimberlyburgh,IN,Argentina,2
9870,47,Male,PhD,Divorced,2,Hallborough,MS,Bosnia and Herzegovina,1
9871,56,Female,Master's,Married,0,Jonesside,AZ,Trinidad and Tobago,0
9872,25,Male,High School,Single,4,Port Bobbymouth,CT,Equatorial Guinea,0
9873,23,Male,Bachelor's,Single,2,Robertschester,DC,Papua New Guinea,2
9874,63,Female,PhD,Divorced,1,North Kimshire,FM,Lebanon,0
9875,43,Male,High School,Single,4,South Valerieshire,NE,United States Minor Outlying Islands,1
9876,18,Male,Bachelor's,Single,1,North Randallshire,NC,Indonesia,1
9877,53,Male,Bachelor's,Widowed,4,Bishopmouth,WY,Lithuania,2
9878,65,Non-binary,High School,Single,4,West Edwinview,NM,Canada,0
9879,18,Non-binary,High School,Married,2,South Cassandra,GU,Mauritania,0
9880,64,Male,Bachelor's,Single,2,West Samantha,TN,Suriname,0
9881,23,Male,High School,Divorced,3,West Codyfort,ID,Guam,2
9882,28,Male,Bachelor's,Married,2,North Adam,NV,Hong Kong,1
9883,25,Male,Bachelor's,Single,4,Yangberg,FM,Montenegro,1
9884,28,Non-binary,Master's,Divorced,1,Alvaradostad,MI,United States of America,1
9885,42,Female,Bachelor's,Divorced,4,East Shannonmouth,MN,Romania,0
9886,21,Male,High School,Married,2,East Shawna,MT,Bouvet Island (Bouvetoya),1
9887,36,Female,Master's,Married,2,Christianstad,PR,Israel,0
9888,36,Non-binary,PhD,Divorced,3,North Tina,MD,Montenegro,2
9889,38,Female,Master's,Single,1,West Martinchester,VI,Israel,0
9890,23,Male,High School,Divorced,2,Millerborough,ME,Mayotte,1
9891,66,Non-binary,PhD,Widowed,0,Justinchester,IL,Jamaica,2
9892,65,Male,High School,Married,2,Michaelmouth,OR,French Guiana,0
9893,19,Male,Master's,Divorced,0,Littlehaven,OH,Mongolia,2
9894,38,Female,Bachelor's,Divorced,2,Schwartzville,CA,Slovenia,1
9895,45,Male,Master's,Widowed,4,West Jeffreyville,MP,Sudan,1
9896,67,Male,High School,Widowed,2,South Jacobtown,TX,Austria,1
9897,45,Female,Master's,Widowed,4,Harrisfurt,FM,Bangladesh,2
9898,56,Female,Master's,Divorced,1,Manuelchester,AR,Montenegro,1
9899,36,Non-binary,PhD,Single,3,Brendamouth,OK,Turks and Caicos Islands,1
9900,66,Non-binary,Bachelor's,Divorced,2,Lake Bryanland,RI,Croatia,2
9901,64,Female,High School,Widowed,2,East Michelle,PR,Bermuda,0
9902,32,Non-binary,PhD,Divorced,3,Shepherdville,OH,Malawi,1
9903,63,Male,Master's,Single,0,Codyton,SC,Malawi,1
9904,67,Male,Master's,Widowed,1,Hintonfurt,IL,Jamaica,2
9905,56,Non-binary,Master's,Married,2,New Keithport,SC,Uzbekistan,1
9906,32,Male,High School,Divorced,4,Port Jesse,CT,Uganda,2
9907,42,Non-binary,Bachelor's,Married,1,Keithtown,CO,Peru,1
9908,61,Male,Bachelor's,Married,2,Gloriaville,VI,Seychelles,0
9909,69,Male,High School,Divorced,2,Lake Nicoleside,CT,Norway,2
9910,39,Female,High School,Divorced,0,Lawrenceside,NC,Italy,0
9911,56,Female,PhD,Single,2,West Lisa,PA,Anguilla,1
9912,53,Non-binary,Bachelor's,Single,2,North Jill,DE,Micronesia,0
9913,57,Male,Bachelor's,Married,0,South Paul,RI,Germany,2
9914,66,Male,Bachelor's,Divorced,2,Pamelaland,UT,Saint Vincent and the Grenadines,2
9915,65,Male,High School,Married,1,Port Carrie,CO,Papua New Guinea,1
9916,53,Male,Bachelor's,Single,2,Jesusmouth,MT,Guinea-Bissau,0
9917,69,Non-binary,High School,Married,2,South Christopher,SC,Tokelau,2
9918,53,Male,Master's,Widowed,0,Stantonside,ID,Myanmar,1
9919,31,Non-binary,Bachelor's,Divorced,2,East Stephenborough,MP,Mali,1
9920,52,Female,Master's,Single,0,Garzaville,NJ,Saint Pierre and Miquelon,2
9921,48,Non-binary,Master's,Divorced,1,South Rickychester,IN,Brazil,1
9922,28,Male,Master's,Single,0,Bensonfurt,CT,Cook Islands,1
9923,28,Female,PhD,Married,2,Evansborough,AK,Tuvalu,1
9924,42,Non-binary,High School,Single,4,West Jeremymouth,VI,Taiwan,0
9925,64,Female,Bachelor's,Married,3,Lake James,MI,Canada,0
9926,59,Female,Master's,Married,3,Bethhaven,KY,Japan,2
9927,28,Non-binary,PhD,Widowed,0,Lake Robinfort,MT,Saint Martin,1
9928,50,Non-binary,High School,Divorced,1,Mccannmouth,KS,Eritrea,1
9929,51,Female,Bachelor's,Widowed,2,Port Jessica,TN,Chile,2
9930,20,Female,Master's,Married,1,New Robert,VA,Christmas Island,0
9931,36,Non-binary,Bachelor's,Divorced,2,Reedland,FM,Bulgaria,2
9932,60,Male,High School,Married,2,Snowhaven,FM,Thailand,1
9933,27,Female,Master's,Single,3,New Lauraton,AS,Bermuda,1
9934,42,Male,Bachelor's,Widowed,4,Robertsonfort,DC,Saint Pierre and Miquelon,0
9935,68,Non-binary,PhD,Divorced,2,Lisaton,MD,Nicaragua,2
9936,68,Non-binary,High School,Widowed,0,Geraldhaven,SC,Costa Rica,0
9937,42,Female,Bachelor's,Married,3,Foxton,FL,Bolivia,0
9938,67,Male,Master's,Married,2,Deannaside,ME,Romania,1
9939,30,Female,Bachelor's,Widowed,1,Castroville,SD,Bangladesh,1
9940,24,Male,Master's,Widowed,4,Gomezchester,ME,French Guiana,2
9941,31,Male,High School,Married,0,Escobarton,AL,Saint Kitts and Nevis,2
9942,42,Male,Master's,Divorced,4,New Ashleyborough,NE,Cuba,0
9943,45,Female,PhD,Divorced,2,Jacquelineland,MH,Mauritius,0
9944,50,Female,PhD,Married,1,Lake Lindsey,MP,Botswana,1
